,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population
752,-inf,4.143134726391533,-inf,-inf,0.0,-inf,-inf,1.0986122886681098,6.0844994130751715,11.470456281245061,3.5896917385120832,,0.0,-inf,0.7133025382716414,3.1780538303479458,-inf,0.0,3.8057732055854356,-inf,0.0,1.3862943611198906,3.332204510175204,-inf,0.0,0.0,-inf,0.0,0.0,0.0,0.0,-inf,0.6931471805599453,1.0986122886681098,4.598145571051127,7.796201937626294,-inf,1.9941279579673004,6.983827035933381,8.16348242139864,10.353702929382365
753,0.6931471805599453,4.060443010546419,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,6.0844994130751715,11.470226710437112,3.6515689952625756,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,10.519510678674001
754,0.0,3.848763764702885,-inf,-inf,0.6931471805599453,0.0,0.0,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.0,3.9318256327243257,0.6931471805599453,0.6931471805599453,3.3659155675175154,0.6931471805599453,-inf,1.0986122886681098,2.9867138288020505,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,4.180299457858644,6.9909468698689015,0.489746281539026,-inf,7.297741200241841,7.849210707119581,9.982003661774254
755,-inf,4.110873864173311,-inf,-inf,0.0,0.0,1.0986122886681098,1.0986122886681098,6.089044875446846,11.467540994835623,3.7110972996758567,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,6.492239835020471
756,-inf,4.07753744390572,-inf,-inf,0.0,-inf,-inf,1.6094379124341003,5.5254529391317835,11.451262804578121,3.61860925826688,,-inf,0.0,2.302585092994046,4.2626798770413155,-inf,0.0,3.4965075614664802,0.0,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.0,0.0,3.196630215920881,7.427501000122687,-inf,-inf,7.759187438507796,8.300180806032268,7.391415234675358
757,-inf,4.060443010546419,-inf,-inf,0.6931471805599453,-inf,-inf,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,-inf,4.110873864173311,0.6931471805599453,0.0,1.713797927758343,0.0,0.0,1.3862943611198906,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.745801315727837,7.729239707819572,-inf,-inf,5.824671791931654,8.900030886274418,9.982003661774254
758,0.6931471805599453,3.848763764702885,0.6931471805599453,-inf,0.0,0.0,0.0,1.3862943611198906,5.5254529391317835,11.451262804578121,3.5896917385120832,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,7.391415234675358
759,0.6931471805599453,3.5263605246161616,-inf,-inf,0.0,-inf,-inf,1.0986122886681098,5.648974238161206,11.40835352719201,3.527915697061312,,-inf,0.0,1.0986122886681098,3.8501476017100584,0.6931471805599453,0.0,3.641525757730466,0.0,0.0,0.6931471805599453,2.9867138288020505,-inf,0.6931471805599453,0.6931471805599453,-inf,0.0,0.0,0.0,0.0,-inf,0.0,-inf,4.610157727499131,7.729239707819572,-inf,-inf,7.491673359440525,8.779580532540537,3.044522437723423
760,0.0,3.828641396489095,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,-inf,4.143134726391533,0.6931471805599453,0.0,2.8931456847788897,0.0,0.6931471805599453,0.0,2.9867138288020505,0.0,0.0,0.0,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,-inf,-inf,4.269697449699962,8.428646090351267,-inf,4.248495242049359,7.036280411170423,8.66275566941409,9.982003661774254
761,-inf,3.1780538303479458,0.0,-inf,0.0,0.0,-0.8188812627244362,1.6094379124341003,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,1.9459101490553132,2.70805020110221,1.3862943611198906,0.0,3.18924101973851,-inf,0.0,-inf,2.9867138288020505,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,-inf,-inf,-inf,3.835141961092188,6.460608431879329,-inf,-inf,5.89729122084072,6.911249168236393,9.982003661774254
762,0.0,4.007333185232471,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.758901773877281,11.426844564044359,3.526360289322016,,-inf,-inf,-inf,0.0,1.6094379124341003,0.0,0.3920420877760237,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,3.0252910757955354,3.0252910757955354,-inf,-inf,0.3920420877760237,3.094672221408895,9.85114107216392
763,0.0,4.30406509320417,-inf,0.0,0.0,-inf,-inf,0.0,5.942799375126701,11.472874006843876,3.685985144638295,,-inf,0.6931471805599453,0.6931471805599453,3.4787911854086144,-inf,0.0,3.8394523125933104,0.0,0.0,1.3862943611198906,1.3862943611198906,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.0,-inf,0.0,-inf,4.461877016161615,6.753029433778981,-inf,-inf,6.142037405587356,7.186636234980848,5.572154032177765
764,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,0.6931471805599453,6.0844994130751715,11.470289325884364,3.6517623588043318,,-inf,0.6931471805599453,-inf,0.0,-inf,0.0,3.123640586905112,0.6931471805599453,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3.022860940942244,3.022860940942244,-inf,-inf,2.766947842349696,3.596215769250517,10.566639335560673
765,-inf,3.8066624897703196,-inf,-inf,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,5.293304824724492,11.471519966911556,3.6779224700053526,,-inf,-inf,-inf,3.912023005428146,0.6931471805599453,0.6931471805599453,3.5865698352893665,-inf,0.0,0.6931471805599453,2.995732273553991,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.6931471805599453,-inf,0.0,4.253482783560399,8.170072460282316,-inf,-inf,7.498592840717512,8.58281237842405,4.330733340286331
766,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.0986122886681098,5.267858159063328,11.466274012126416,3.647243169816397,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,8.318986125392058
767,-inf,4.290459441148391,-inf,0.0,0.0,-inf,-inf,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,-inf,4.189654742026425,-inf,0.0,3.7844168808229997,0.0,0.0,-inf,2.833213344056216,-inf,0.0,0.0,0.6931471805599453,0.0,-inf,-inf,0.0,0.0,0.0,-inf,4.260564966136689,8.463549769219336,-inf,-inf,7.974071622849426,8.941612200741403,9.982003661774254
768,0.0,3.871201010907891,-inf,-inf,-inf,-inf,-inf,1.6094379124341003,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,0.7133025382716414,3.7376696182833684,1.791759469228055,0.0,3.123640586905112,0.0,0.0,0.6931471805599453,2.5649493574615367,-inf,-inf,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,-inf,4.60816569496789,8.348289214939626,-inf,-inf,6.608830534829013,8.021029485879426,9.982003661774254
769,-inf,3.4339872044851463,-inf,-inf,0.0,-inf,-inf,0.6931471805599453,5.298317366548036,11.422387878204042,3.5348908903118317,,-inf,0.0,0.0,2.9444389791664403,1.3862943611198906,0.0,3.248434627109745,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.091042453358316,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.0,-inf,4.293195420967265,7.273161989844316,-inf,1.9941279579673004,6.192873606276186,7.565456612607783,10.796857601025714
770,0.6931471805599453,3.9512437185814275,-inf,-inf,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.997212273764115,11.469192989105222,3.659755488817103,,0.0,0.0,1.3862943611198906,4.060443010546419,-inf,0.0,3.773220602547687,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,0.6931471805599453,-inf,0.6931471805599453,-inf,-inf,-inf,1.0986122886681098,-inf,0.0,2.9729752864313745,6.984392193520841,-inf,-inf,6.608830534829013,8.021029485879426,4.23410650459726
771,-inf,3.332204510175204,0.0,-inf,-inf,-inf,-inf,1.0986122886681098,6.309918278226516,11.446062078011682,3.6403377653219406,,-inf,0.6931471805599453,-inf,3.4787911854086144,1.791759469228055,0.0,3.2767673032839784,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,0.6931471805599453,-inf,-inf,0.6931471805599453,-inf,0.0,2.9882040071331994,6.664727847070787,-inf,-inf,6.887685215928203,7.4755546328684215,9.982003661774254
772,0.0,4.127134385045092,-inf,-inf,0.0,0.0,-0.8188812627244362,1.3862943611198906,6.388561405545629,11.457233034874355,3.631423949087948,,-inf,0.0,1.9459101490553132,4.189654742026425,-inf,0.0,3.450939473556969,-inf,0.6931471805599453,1.0986122886681098,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.6931471805599453,0.0,1.0986122886681098,2.9831534913471307,7.203777475708919,0.489746281539026,-inf,6.608830534829013,8.138996886862195,10.693716070746637
773,0.0,4.2626798770413155,-inf,0.0,-inf,-inf,-inf,1.0986122886681098,5.648974238161206,11.407975975940495,3.5264382274795687,,-inf,-inf,0.7133025382716414,3.4787911854086144,1.6094379124341003,0.0,2.4756977107026907,-inf,0.0,0.0,2.4849066497880004,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,1.0986122886681098,0.6931471805599453,-inf,3.812202670145935,3.812202670145935,-inf,1.9941279579673004,2.4756977107026907,4.045504396802627,10.945688207278275
774,0.0,4.02535169073515,-inf,-inf,-inf,-inf,-inf,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,9.982003661774254
775,0.0,3.848763764702885,-inf,-inf,0.0,-inf,-inf,0.0,4.174387269895637,11.456503250657128,3.6331878169720846,,0.0,-inf,-inf,3.367295829986474,-inf,0.0,3.123640586905112,0.0,0.0,0.6931471805599453,2.4849066497880004,0.0,0.0,0.6931471805599453,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,-inf,4.436159643253809,7.810798650770662,-inf,1.9941279579673004,6.712628078807234,8.098591170691863,9.225524507301223
776,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.0986122886681098,6.3835066348840055,11.472009716055167,3.66426421977979,,-inf,-inf,-inf,3.1780538303479458,-inf,0.0,3.5712214106457036,-inf,0.0,0.6931471805599453,2.9867138288020505,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,-inf,0.0,-inf,4.549657476057832,7.733311347393785,-inf,-inf,6.74927524099365,8.050891501529714,10.462160038559306
777,-inf,3.848763764702885,-inf,-inf,0.6931471805599453,-inf,-inf,1.3862943611198906,6.15060276844628,11.446062078011682,3.518939972056196,,-inf,0.0,0.7133025382716414,4.2626798770413155,-inf,0.0,1.5496879080283263,-inf,0.0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,-inf,0.6931471805599453,-inf,0.0,0.6931471805599453,-inf,0.0,4.159664028342743,8.410253651978493,-inf,-inf,5.812367785069641,8.482044655682454,9.982003661774254
778,0.0,3.5553480614894135,-inf,-inf,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,5.648974238161206,11.407809363885173,3.5896917385120832,,0.0,0.0,1.3862943611198906,4.189654742026425,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,3.2188758248682006,-inf,0.0,0.6931471805599453,-inf,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,4.038655656361512,8.218355795732826,-inf,-inf,-inf,8.218355795732826,11.137519034145258
779,-inf,3.6635616461296463,-inf,-inf,0.0,0.0,0.6931471805599453,1.0986122886681098,6.388561405545629,11.436875608579166,3.512412137765835,,0.0,0.0,1.3862943611198906,2.4849066497880004,-inf,0.0,3.678576561118039,0.0,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.6931471805599453,1.0986122886681098,3.228826155721369,7.729239707819572,-inf,-inf,6.16348321090604,6.619779830166385,11.036549575933462
780,-inf,4.382026634673881,-inf,0.0,0.0,-inf,-inf,1.6094379124341003,5.648974238161206,11.407987082423904,3.5289459149067097,,-inf,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,3.6765538044232993,-inf,0.6931471805599453,0.6931471805599453,2.833213344056216,-inf,0.0,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,-inf,4.312140507209715,7.729239707819572,-inf,3.4011973816621555,4.77516609309141,5.9599222790981035,10.390901243291461
781,0.0,4.110873864173311,-inf,-inf,0.0,-inf,-inf,1.3862943611198906,5.648974238161206,11.446062078011682,3.5296153689176157,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,9.982003661774254
782,0.6931471805599453,4.3694478524670215,-inf,0.0,-inf,0.6931471805599453,-0.8188812627244362,0.6931471805599453,5.993961427306569,11.461168905397193,3.6391707982601313,,0.0,-inf,-inf,3.4787911854086144,-inf,0.0,3.769075996108213,-inf,0.0,1.3862943611198906,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,-inf,-inf,0.6931471805599453,-inf,0.0,-inf,4.392595586023115,6.622270790073843,-inf,-inf,5.966300573444433,7.040282417512278,7.5416830998821105
783,-inf,4.174387269895637,-inf,0.0,0.6931471805599453,-inf,-inf,1.1630368561846813,6.371611847231857,11.443425321985702,3.596342886787855,,-inf,-inf,0.7133025382716414,3.091042453358316,-inf,0.0,3.537765824444175,-inf,-inf,1.0986122886681098,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.0,0.0,0.0,2.998229153752578,6.0330862217988015,-inf,-inf,6.628808277802491,7.067814185102104,9.090430075303626
784,-inf,3.6635616461296463,-inf,-inf,0.0,-inf,-inf,1.3862943611198906,6.320768294250582,11.433795673794924,3.5405776570088205,,-inf,0.0,1.791759469228055,3.4787911854086144,0.0,0.0,3.123640586905112,0.0,0.0,0.6931471805599453,2.9867138288020505,-inf,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,-inf,0.0,-inf,4.65586330030361,8.844603059971469,-inf,-inf,7.932785610972278,9.182355420581398,11.054613224314076
785,-inf,4.143134726391533,-inf,-inf,0.0,0.0,0.0,1.0986122886681098,6.285998094508865,11.467614242260225,3.7175226674289212,,-inf,0.0,0.0,4.1588830833596715,0.6931471805599453,0.0,1.9213246735826988,0.0,0.0,0.6931471805599453,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,-inf,-inf,4.730480376953539,8.884991045794642,-inf,2.995732273553991,6.080207756942371,8.94635789891512,7.7702232041587855
786,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.0986122886681098,3.713572066704308,11.464837554163173,3.632800754231854,,-inf,-inf,0.7133025382716414,3.4787911854086144,0.6931471805599453,0.0,3.431403223719221,-inf,0.0,0.0,3.258096538021482,0.0,0.6931471805599453,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,0.6931471805599453,0.6931471805599453,-inf,4.117409835153097,8.199258075793436,-inf,-inf,7.525747785941322,8.611311752433911,5.117993812416755
787,0.0,3.9318256327243257,-inf,-inf,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,4.836281906951478,11.456418603529789,3.5896917385120832,,-inf,0.0,0.0,4.219507705176107,-inf,0.0,2.9161477942111484,0.0,0.0,0.6931471805599453,4.31748811353631,0.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,-inf,4.702296896718814,8.918315550090265,-inf,-inf,7.135655499387256,9.073771227193916,9.892274925322024
788,-inf,3.970291913552122,-inf,-inf,0.6931471805599453,-inf,-inf,1.3862943611198906,5.894402834264851,11.447276994733667,3.600963067726814,,-inf,-inf,-inf,2.4849066497880004,1.3862943611198906,0.6931471805599453,3.1441522786722644,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,-inf,0.0,3.0155349008501706,5.585749407744609,-inf,1.9941279579673004,5.629058928460264,6.300785794663244,9.041803370152845
789,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,0.0,6.129050210060545,11.444657330797735,3.5620042881511775,,-inf,-inf,-inf,0.0,-inf,0.0,3.123640586905112,-inf,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,-inf,-inf,-inf,-inf,-inf,0.0,-inf,-inf,-inf,3.9229629454664807,3.9229629454664807,0.489746281539026,-inf,3.4326960487215263,8.021029485879426,10.205331372394003
790,0.0,3.8501476017100584,-inf,-inf,0.0,0.0,-0.8188812627244362,1.0986122886681098,4.060443010546419,11.451103251326886,3.629254017320845,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,8.19836438996762
791,-inf,2.9444389791664403,0.0,-inf,0.0,-inf,-inf,1.1630368561846813,6.1224928095143865,11.463031191496384,3.5896917385120832,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,10.16708182945882
792,-inf,3.6888794541139363,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.308267697401205,11.471530389603842,3.6685374258672168,,-inf,-inf,-inf,3.1354942159291497,-inf,0.0,3.8842406244156944,0.0,0.0,-inf,2.9867138288020505,0.0,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,-inf,-inf,1.0986122886681098,3.9963641538618973,7.130298650224315,-inf,-inf,7.019734840344844,7.769691192678435,10.08539235583374
793,-inf,4.290459441148391,-inf,0.0,-inf,-inf,-inf,0.0,6.388561405545629,11.45749731806061,3.6332943314139445,,-inf,0.6931471805599453,-inf,2.70805020110221,1.3862943611198906,0.0,2.844327819394758,0.0,0.0,0.0,2.9867138288020505,-inf,-inf,-inf,0.0,-inf,-inf,0.6931471805599453,0.0,-inf,-inf,0.0,4.007333185232471,6.6294953451092615,-inf,-inf,6.608830534829013,6.922594629178777,10.110054467445536
794,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.6094379124341003,6.0867747269123065,11.446062078011682,3.60118202366162,,0.0,-inf,-inf,3.4787911854086144,-inf,0.0,3.4445761049641006,0.6931471805599453,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.6931471805599453,0.0,3.260017768199376,7.526394407367021,-inf,-inf,6.608830534829013,8.021029485879426,9.982003661774254
795,0.6931471805599453,4.23410650459726,-inf,0.0,0.0,-inf,-inf,1.0986122886681098,5.739792912179234,11.465257171268727,3.6265118016017137,,-inf,0.0,1.3862943611198906,4.248495242049359,-inf,0.0,3.7121075802331434,0.0,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.0,0.6931471805599453,0.0,0.0,4.4835673642288425,8.749336126527247,-inf,-inf,7.960602822282503,8.021029485879426,6.070737728002491
796,-inf,3.848763764702885,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.278114659230517,11.42082114091459,3.531362991388953,,-inf,-inf,-inf,3.4787911854086144,-inf,0.0,3.627535823872884,-inf,0.6931471805599453,1.0986122886681098,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,2.9831534913471307,2.9831534913471307,-inf,-inf,3.627535823872884,4.04952151861378,10.085017129129874
797,-inf,4.30406509320417,-inf,0.0,-inf,-inf,-inf,1.1630368561846813,5.1298987149230735,11.4427604782531,3.561492886181556,,-inf,-inf,-inf,2.0794415416798357,-inf,0.0,3.3304171996011083,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2.97807733831527,7.729239707819572,-inf,-inf,6.608830534829013,5.9607475744459215,6.439350371100098
798,0.0,3.828641396489095,-inf,-inf,-inf,-inf,-inf,0.0,5.814130531825066,11.451507403463758,3.6221979718077155,,-inf,-inf,-inf,3.4787911854086144,-inf,0.6931471805599453,1.2119409739751128,0.0,0.0,0.6931471805599453,2.70805020110221,0.0,-inf,-inf,-inf,0.0,0.0,0.0,-inf,1.0986122886681098,-inf,1.0986122886681098,4.58649692072247,7.114972679746088,-inf,3.6888794541139363,3.7768903314366495,7.180777925174995,10.233582353619514
799,-inf,3.8501476017100584,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.648974238161206,11.446062078011682,3.527835847556588,,-inf,-inf,-inf,2.4849066497880004,1.3862943611198906,0.0,3.0878555624297968,0.0,0.0,0.6931471805599453,2.772588722239781,-inf,-inf,-inf,0.0,-inf,-inf,-inf,0.0,-inf,0.0,0.0,4.376385754783795,6.865108704260664,-inf,-inf,5.572762212217797,8.021029485879426,9.982003661774254
800,0.0,4.143134726391533,-inf,-inf,-inf,-inf,-inf,1.6094379124341003,6.388561405545629,11.462084699754852,3.598016204542574,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,6.70073110954781
801,-inf,3.9889840465642745,-inf,-inf,0.0,-inf,-inf,1.6094379124341003,6.274762021241939,11.447501218360303,3.5896917385120832,,-inf,0.0,1.3862943611198906,3.4787911854086144,1.791759469228055,0.0,3.51631018876266,0.6931471805599453,0.0,0.6931471805599453,3.2188758248682006,-inf,0.0,0.0,-inf,0.0,0.0,0.0,0.0,-inf,0.0,0.0,4.641019838881789,8.644116548989011,-inf,-inf,6.608830534829013,8.926378039372809,7.875879159496309
802,0.0,4.343805421853684,-inf,0.0,0.0,-inf,-inf,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.6931471805599453,2.302585092994046,3.7612001156935624,0.6931471805599453,0.0,3.6133473915014993,-inf,0.0,0.6931471805599453,2.0794415416798357,-inf,0.0,0.0,-inf,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,-inf,4.610655116218662,7.729239707819572,-inf,1.9941279579673004,6.608830534829013,8.682516086126746,9.982003661774254
803,0.0,3.295836866004329,0.0,-inf,0.0,-inf,-inf,1.0986122886681098,6.388561405545629,11.473269457089943,3.736054195142102,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,5.442417710521794
804,0.0,3.258096538021482,0.0,-inf,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,5.926926025970411,11.454300093320677,3.6221026699334784,,-inf,-inf,0.7133025382716414,3.295836866004329,-inf,0.0,2.8507065015037334,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.0,4.180299457858644,6.315177153343887,-inf,-inf,6.1465433675080625,6.927557906278317,10.106101812597846
