Customer ID,Churn Category
0220-EBGCE,No Churn
5788-YPOEG,No Churn
8802-UNOJF,No Churn
0702-PGIBZ,No Churn
8242-SOQUO,Price
3191-CSNMG,No Churn
6923-EFPNL,No Churn
2429-AYKKO,No Churn
8779-YIQQA,No Churn
6035-BXTTY,No Churn
5419-JPRRN,No Churn
2900-PHPLN,No Churn
9715-SBVSU,Competitor
8224-UAXBZ,No Churn
1818-ESQMW,No Churn
1298-PHBTI,No Churn
0804-XBFBV,No Churn
8873-GLDMH,No Churn
1131-ALZWV,No Churn
2927-CVULT,No Churn
4879-GZLFH,No Churn
1104-TNLZA,No Churn
6967-PEJLL,No Churn
0899-WZRSD,No Churn
9313-QOLTZ,Other
1541-ETJZO,No Churn
8200-LGKSR,No Churn
7696-AMHOD,No Churn
7601-DHFWZ,No Churn
6016-NXBNJ,No Churn
5214-NLTIT,Competitor
4419-UJMUS,No Churn
8294-UIMBA,No Churn
8225-BTJAU,No Churn
7009-PCARS,No Churn
5650-YLIBA,Competitor
2664-XJZNO,No Churn
9770-KXGQU,No Churn
8969-PRHFK,No Churn
8620-RJPZN,No Churn
8543-MSDMF,No Churn
2480-JZOSN,No Churn
5339-PXDVH,No Churn
0253-ZTEOB,No Churn
0013-MHZWF,No Churn
6260-ONULR,No Churn
8104-OSKWT,Attitude
3253-HKOKL,No Churn
7964-YESJC,No Churn
0318-QUUOB,No Churn
3417-TSCIC,No Churn
9489-UTFKA,No Churn
6013-BHCAW,No Churn
1731-TVIUK,No Churn
2193-SFWQW,No Churn
9058-HRZSV,Dissatisfaction
8246-SHFGA,No Churn
8387-UGUSU,No Churn
9339-FIIJL,No Churn
0897-FEGMU,No Churn
7113-HIPFI,No Churn
7446-YPODE,No Churn
4290-BSXUX,No Churn
0305-SQECB,No Churn
6365-MTGZX,No Churn
4274-DRSQT,No Churn
8805-JNRAZ,No Churn
3884-HCSWG,No Churn
1216-JWVUX,No Churn
4913-EHYUI,No Churn
2696-ECXKC,Attitude
7577-SWIFR,No Churn
5515-RUGKN,No Churn
2740-JFBOK,No Churn
6646-QVXLR,No Churn
3755-JBMNH,No Churn
5692-FPTAH,No Churn
2995-YWTCD,No Churn
5567-WSELE,No Churn
0923-PNFUB,No Churn
8433-WPJTV,No Churn
6067-NGCEU,No Churn
3498-LZGQZ,No Churn
1821-BUCWY,No Churn
4686-UXDML,No Churn
2061-VVFST,No Churn
4568-TTZRT,No Churn
0739-UUAJR,No Churn
7054-LGEQW,No Churn
4187-CINZD,No Churn
5842-POCOP,No Churn
4835-YSJMR,No Churn
1699-UOTXU,No Churn
9837-BMCLM,No Churn
4054-CUMIA,No Churn
8029-XYPWT,No Churn
7028-DVOIQ,No Churn
7508-SMHXL,No Churn
2239-JALAW,No Churn
2038-LLMLM,No Churn
7096-UCLNH,Competitor
4135-FRWKJ,No Churn
7820-ZYGNY,No Churn
2208-UGTGR,No Churn
5712-AHQNN,No Churn
9314-QDMDW,No Churn
5227-JSCFE,No Churn
7162-WPHPM,Attitude
8361-LTMKD,No Churn
3785-KTYSH,No Churn
6317-YPKDH,Attitude
8603-IJWDN,No Churn
2150-UWTFY,No Churn
0323-XWWTN,No Churn
8623-TMRBY,No Churn
3070-DVEYC,No Churn
7010-ZMVBF,No Churn
0277-BKSQP,No Churn
0281-CNTZX,No Churn
8663-UPDGF,Competitor
2522-WLNSF,No Churn
0862-PRCBS,No Churn
8165-ZJRNM,Price
9514-JDSKI,No Churn
6377-WHAOX,No Churn
3563-SVYLG,No Churn
4884-ZTHVF,No Churn
1027-LKKQQ,No Churn
5985-BEHZK,No Churn
9258-CNWAC,No Churn
7375-WMVMT,Price
6101-IMRMM,Price
3812-LRZIR,No Churn
7064-FRRSW,No Churn
9233-PSYHO,No Churn
9430-FRQOC,Competitor
0376-OIWME,No Churn
5931-FLJJF,No Churn
8896-BQTTI,No Churn
6211-WWLTF,Attitude
0218-QNVAS,No Churn
6158-HDPXZ,No Churn
8807-ARQET,Competitor
7181-OQCUT,Competitor
0058-EVZWM,No Churn
8338-QIUNR,No Churn
4083-EUGRJ,No Churn
9944-HKVVB,No Churn
8800-ZKRFW,No Churn
9643-YBLUR,Competitor
1291-CUOCY,No Churn
3763-GCZHZ,No Churn
3295-YVUSR,No Churn
8840-DQLGN,No Churn
8041-TMEID,No Churn
0856-NAOES,No Churn
6029-CSMJE,No Churn
4560-WQAQW,No Churn
9838-BFCQT,No Churn
0259-GBZSH,Other
8577-QSOCG,No Churn
1628-BIZYP,Dissatisfaction
9600-NAXZN,No Churn
0709-TVGUR,No Churn
4730-AWNAU,No Churn
5057-RKGLH,No Churn
4959-JOSRX,No Churn
2003-CKLOR,No Churn
3359-DSRKA,No Churn
8708-XPXHZ,No Churn
0277-ORXQS,No Churn
0707-HOVVN,No Churn
2587-EKXTS,No Churn
4840-ORQXB,No Churn
3567-PQTSO,No Churn
7353-YOWFP,No Churn
8651-ENBZX,Price
0719-SYFRB,No Churn
1352-HNSAW,No Churn
8498-XXGWA,No Churn
8910-ICHIU,No Churn
5208-HFSBT,No Churn
6402-EJMWF,No Churn
8679-LZBMD,No Churn
2073-QBVBI,No Churn
4853-OITSN,No Churn
7251-XFOIL,No Churn
5140-FOMCQ,No Churn
8417-FMLZI,No Churn
3648-GZPHF,No Churn
2325-NBPZG,No Churn
4315-MURBD,No Churn
0083-PIVIK,Price
8456-QDAVC,No Churn
6738-ISCBM,No Churn
4510-PYUSH,No Churn
8711-LOBKY,No Churn
3138-BKYAV,No Churn
2656-FMOKZ,Competitor
3824-RHKVR,No Churn
4422-QVIJA,No Churn
1265-XTECC,No Churn
1810-BOHSY,No Churn
2362-IBOOY,No Churn
5334-JLAXU,No Churn
6103-BOCOU,No Churn
9738-QLWTP,No Churn
0076-LVEPS,No Churn
3441-CGZJH,Dissatisfaction
6719-FGEDO,No Churn
9572-MTILT,No Churn
3244-CQPHU,No Churn
8399-YNDCH,No Churn
5445-GLVOT,No Churn
9408-HRXRK,No Churn
6505-OZNPG,No Churn
3977-QCRSL,Price
8277-RVRSV,No Churn
4640-UHDOS,No Churn
5447-WZAFP,No Churn
7663-CUXZB,No Churn
7317-GGVPB,No Churn
0432-CAJZV,No Churn
1775-KWJKQ,No Churn
8751-EDEKA,No Churn
0440-QEXBZ,Competitor
3955-JBZZM,No Churn
6746-WAUWT,No Churn
5868-CZJDR,No Churn
7774-OJSXI,No Churn
4847-TAJYI,No Churn
3161-GETRM,No Churn
5438-QMDDL,No Churn
9995-HOTOH,No Churn
5858-EAFCZ,No Churn
7197-VOJMM,No Churn
8033-ATFAS,Price
4877-EVATK,No Churn
8590-OHDIW,No Churn
8722-NGNBH,No Churn
6877-TJMBR,No Churn
9000-PLFUZ,No Churn
6686-YPGHK,Dissatisfaction
8490-BXHEO,No Churn
6586-MYGKD,No Churn
0363-QJVFX,No Churn
1636-NTNCO,No Churn
8756-RDDLT,No Churn
3873-NFTGI,No Churn
2542-HYGIQ,No Churn
9753-OYLBX,Attitude
6961-VCPMC,No Churn
6655-LHBYW,Other
4884-LEVMQ,No Churn
2509-TFPJU,No Churn
2037-XJFUP,No Churn
8229-TNIQA,No Churn
4583-PARNH,No Churn
9714-EDSUC,No Churn
2782-JEEBU,No Churn
5269-NRGDP,No Churn
6022-UGGSO,No Churn
1564-NTYXF,No Churn
1069-QJOEE,No Churn
8292-ITGYJ,No Churn
9174-FKWZE,No Churn
5249-QYHEX,No Churn
5639-NTUPK,No Churn
0909-SDHNU,No Churn
9114-DPSIA,No Churn
2758-RNWXS,No Churn
9866-QEVEE,No Churn
6368-TZZDT,No Churn
9386-LDCZR,No Churn
2293-IJWPS,Competitor
2774-LVQUS,No Churn
4323-SADQS,No Churn
6837-BJYDQ,No Churn
4851-BQDNX,No Churn
1925-TIBLE,No Churn
4644-OBGFZ,No Churn
6598-RFFVI,Competitor
1436-ZMJAN,No Churn
7923-IYJWY,No Churn
7901-HXJVA,No Churn
3178-FESZO,No Churn
7783-YKGDV,No Churn
8879-ZKJOF,No Churn
3090-QFUVD,No Churn
6000-UKLWI,No Churn
5709-LVOEQ,No Churn
9112-WSNPU,No Churn
8510-TMWYB,No Churn
4559-UWIHT,No Churn
9158-VCTQB,No Churn
4939-KYYPY,No Churn
6509-TSGWN,No Churn
0727-BNRLG,No Churn
5696-QURRL,No Churn
4298-OYIFC,No Churn
1928-BXYIV,No Churn
3439-GVUSX,No Churn
7274-RTAPZ,No Churn
2079-FBMZK,No Churn
3372-KWFBM,Attitude
0970-ETWGE,Dissatisfaction
5206-XZZQI,No Churn
9250-WYPLL,No Churn
7554-NEWDD,Attitude
6184-DYUOB,No Churn
7675-OZCZG,No Churn
4086-YQSNZ,No Churn
6384-VMJHP,Competitor
7977-HXJKU,No Churn
4194-FJARJ,No Churn
4003-OCTMP,No Churn
1696-HXOWK,No Churn
6447-EGDIV,No Churn
9237-HQITU,Dissatisfaction
1025-FALIX,No Churn
9489-DEDVP,No Churn
0530-IJVDB,No Churn
7684-XSZIY,No Churn
1963-SVUCV,No Churn
3900-AQPHZ,No Churn
5188-HGMLP,No Churn
0988-JRWWP,No Churn
4988-IQIGL,No Churn
8894-JVDCV,No Churn
6921-OZMFH,No Churn
4377-VDHYI,No Churn
6582-OIVSP,Dissatisfaction
8992-VONJD,No Churn
5568-DMXZS,No Churn
9774-NRNAU,No Churn
5365-LLFYV,No Churn
6345-FZOQH,Competitor
3452-FLHYD,Competitor
5077-DXTCG,No Churn
4160-AMJTL,No Churn
4657-FWVFY,Price
5389-FFVKB,No Churn
0754-UKWQP,No Churn
8084-OIVBS,No Churn
6421-SZVEM,No Churn
8728-SKJLR,No Churn
6244-BESBM,No Churn
2486-WYVVE,No Churn
4818-DRBQT,No Churn
9441-QHEVC,Competitor
5366-IJEQJ,No Churn
6646-JPPHA,No Churn
3621-CEOVK,No Churn
9173-IVZVP,No Churn
7838-LAZFO,No Churn
6838-HVLXG,No Churn
2235-EZAIK,No Churn
0374-FIUCA,No Churn
7398-HPYZQ,No Churn
3978-YNKDD,No Churn
1518-OMDIK,No Churn
2070-XYMFH,No Churn
1183-CANVH,No Churn
8062-YBDOE,No Churn
6196-HBOBZ,No Churn
9617-INGJY,Competitor
2684-EIWEO,No Churn
5404-GGUKR,Competitor
3067-SVMTC,No Churn
2656-TABEH,No Churn
0128-MKWSG,No Churn
9496-IVVRP,No Churn
1062-LHZOD,No Churn
6032-IGALN,No Churn
7813-ZGGAW,No Churn
5012-YSPJJ,No Churn
9448-REEVD,No Churn
8226-BXGES,No Churn
6298-QDFNH,No Churn
9553-DLCLU,No Churn
0345-XMMUG,No Churn
6284-KMNUF,Price
7310-EGVHZ,Dissatisfaction
0661-KQHNK,No Churn
4619-EVPHY,Competitor
7219-TLZHO,Competitor
6633-MPWBS,No Churn
9124-LHCJQ,No Churn
5171-EPLKN,No Churn
7083-MIOPC,No Churn
8752-GHJFU,No Churn
7503-EPSZW,No Churn
0098-BOWSO,No Churn
4198-VFOEA,No Churn
4957-TREIR,Competitor
9866-OCCKE,No Churn
3158-MOERK,No Churn
4322-RCYMT,No Churn
1004-NOZNR,No Churn
7173-TETGO,No Churn
9633-XQABV,No Churn
8510-BBWMU,No Churn
4280-DLSHD,No Churn
9888-ZCUMM,No Churn
3737-GCSPV,Attitude
4578-PHJYZ,Attitude
7239-HZZCX,No Churn
1956-YIFGE,No Churn
2347-WKKAE,No Churn
7821-DPRQE,No Churn
6906-MPARY,No Churn
5919-TMRGD,No Churn
7188-CBBBA,No Churn
4277-PVRAN,No Churn
8845-LWKGE,No Churn
0956-ACVZC,No Churn
8777-PVYGU,No Churn
5844-QVTAT,No Churn
3312-ZWLGF,No Churn
4013-UBXWQ,No Churn
3910-MRQOY,No Churn
6815-ABQFQ,No Churn
4361-JEIVL,Competitor
9372-TXXPS,Competitor
1730-ZMAME,No Churn
5294-CDGWY,No Churn
9092-GDZKO,Other
6229-UOLQL,Competitor
3165-HDOEW,No Churn
7876-DNYAP,No Churn
1415-YFWLT,No Churn
8286-AFUYI,No Churn
8183-ONMXC,Competitor
9975-SKRNR,No Churn
6855-VLGOS,No Churn
0378-TOVMS,Competitor
1428-IEDPR,No Churn
2479-BRAMR,Competitor
8769-KKTPH,Competitor
8016-NCFVO,No Churn
7156-MXBJE,Price
4338-EYCER,No Churn
3428-XZMAZ,No Churn
3452-ABWRL,Dissatisfaction
1564-HJUVY,No Churn
8815-LMFLX,No Churn
0637-KVDLV,Attitude
5622-UEJFI,Competitor
3243-ZHOHY,Dissatisfaction
8400-WZICQ,No Churn
7912-SYRQT,Competitor
2164-SOQXL,Other
6656-GULJQ,No Churn
0134-XWXCE,No Churn
1053-MXTTK,Dissatisfaction
7654-YWJUF,No Churn
3987-KQDDU,Attitude
8760-ZRHKE,No Churn
1945-XISKS,No Churn
5973-EJGDP,Dissatisfaction
6173-ITPWD,No Churn
5935-FCCNB,Other
0674-DGMAQ,No Churn
0909-SELIE,Attitude
2908-WGAXL,No Churn
7079-QRCBC,No Churn
3712-PKXZA,No Churn
4192-GORJT,Competitor
3230-JCNZS,Competitor
9170-GYZJC,Attitude
7029-RPUAV,No Churn
6734-JDTTV,Dissatisfaction
1612-EOHDH,No Churn
9498-FIMXL,No Churn
4403-BWPAY,Dissatisfaction
4697-LUPSU,No Churn
2302-ANTDP,No Churn
1087-GRUYI,Price
3982-XWFZQ,No Churn
4307-KTUMW,Competitor
3276-HDUEG,Dissatisfaction
6900-PXRMS,No Churn
0228-MAUWC,Price
9947-OTFQU,Competitor
4010-YLMVT,No Churn
4283-FUTGF,No Churn
3705-RHRFR,No Churn
4625-XMOYM,No Churn
7599-FKVXZ,No Churn
3887-PBQAO,No Churn
6204-IEUXJ,Competitor
0480-KYJVA,Other
3001-CBHLQ,Attitude
5846-ABOBJ,No Churn
9367-OIUXP,No Churn
3967-VQOGC,No Churn
4361-BKAXE,Competitor
1760-CAZHT,No Churn
2111-DWYHN,No Churn
6635-CPNUN,Competitor
1320-HTRDR,No Churn
9957-YODKZ,No Churn
0567-GGCAC,Dissatisfaction
3724-UCSHY,No Churn
9661-MHUMO,Other
8747-UDCOI,No Churn
2862-JVEOY,No Churn
3457-PQBYH,Price
7730-IUTDZ,No Churn
9479-HYNYL,Dissatisfaction
4012-YCFAI,Attitude
6518-KZXCB,No Churn
0430-IHCDJ,No Churn
5712-VBOXD,No Churn
0516-VRYBW,Other
2325-ZUSFD,No Churn
9391-YZEJW,No Churn
8263-QMNTJ,Competitor
8722-PRFDV,No Churn
1389-CXMLU,No Churn
3583-EKAPL,Competitor
5650-VDUDS,No Churn
1644-IRKSF,Competitor
5248-YGIJN,Competitor
5473-KHBPS,Competitor
3727-JEZTU,Attitude
2371-KFUOG,No Churn
9746-MDMBK,No Churn
2546-KZAAT,No Churn
0191-EQUUH,No Churn
3694-DELSO,No Churn
4872-VXRIL,No Churn
5295-PCJOO,Attitude
3891-PUQOD,Competitor
2208-NKVVH,Competitor
4647-XXZAM,No Churn
8496-DMZUK,Attitude
0975-VOOVL,Attitude
8319-QBEHW,No Churn
5671-RQRLP,No Churn
3027-ZTDHO,Attitude
8950-MTZNV,No Churn
4431-EDMIQ,Other
0730-BGQGF,Dissatisfaction
0017-DINOC,No Churn
4979-HPRFL,Price
7743-EXURX,Other
5076-YVXCM,Attitude
3963-RYFNS,Competitor
1732-FEKLD,No Churn
3237-AJGEH,Competitor
9272-LSVYH,No Churn
9504-DSHWM,No Churn
4373-VVHQL,No Churn
8039-ACLPL,Price
8622-ZLFKO,No Churn
6437-UKHMV,No Churn
6353-BRMMA,Other
7322-OCWHC,No Churn
2657-ALMWY,No Churn
2683-BPJSO,No Churn
6275-YDUVO,Competitor
5527-ACHSO,Attitude
1089-XZWHH,No Churn
5995-SNNEW,No Churn
0484-JPBRU,No Churn
7359-WWYJV,Competitor
6986-IXNDM,Dissatisfaction
1569-TTNYJ,No Churn
8972-HJWNV,No Churn
2920-RNCEZ,Competitor
0336-PIKEI,No Churn
5312-UXESG,No Churn
1206-EHBDD,No Churn
7994-UYIVZ,Competitor
7517-LDMPS,No Churn
2660-EMUBI,Competitor
5322-TEUJK,No Churn
6867-ACCZI,No Churn
5351-QESIO,Competitor
3482-ABPKK,Dissatisfaction
6082-OQFBA,No Churn
2868-MZAGQ,Other
2831-EBWRN,No Churn
5231-FIQPA,No Churn
0356-ERHVT,No Churn
9063-ZGTUY,Competitor
5845-BZZIB,No Churn
3724-BSCVH,No Churn
1043-YCUTE,No Churn
7246-ZGQDF,Attitude
7377-DMMRI,Competitor
4332-MUOEZ,Competitor
9318-NKNFC,No Churn
9133-AYJZG,Competitor
5380-AFSSK,No Churn
0784-GTUUK,No Churn
0771-WLCLA,Competitor
0463-ZSDNT,No Churn
2692-PFYTJ,No Churn
2805-EDJPQ,Competitor
3791-LGQCY,No Churn
4918-QLLIW,No Churn
1833-VGRUM,No Churn
2905-KFQUV,Competitor
8450-JOVAH,Dissatisfaction
4092-OFQZS,No Churn
3914-FDRHP,Competitor
4652-NNHNY,No Churn
0786-IVLAW,Competitor
1563-IWQEX,Attitude
6137-MFAJN,Competitor
8645-KOMJQ,No Churn
5312-IRCFR,No Churn
0641-EVBOJ,Other
4806-DXQCE,No Churn
3639-XJHKQ,No Churn
7632-MNYOY,Competitor
9278-VZKCD,Dissatisfaction
2819-GWENI,No Churn
1915-IOFGU,No Churn
3571-RFHAR,Competitor
3195-TQDZX,No Churn
7850-VWJUU,No Churn
6240-EURKS,Other
7901-IIDQV,No Churn
5774-XZTQC,No Churn
6878-GGDWG,Competitor
0822-GAVAP,Competitor
5647-FXOTP,Attitude
6008-NAIXK,No Churn
2959-FENLU,Dissatisfaction
7410-KTVFV,No Churn
3746-EUBYR,No Churn
2569-WGERO,No Churn
8844-TONUD,No Churn
2072-ZVJJX,Dissatisfaction
3488-PGMQJ,Competitor
9773-PEQBZ,Price
7890-VYYWG,Attitude
6128-AQBMT,Attitude
0680-DFNNY,Dissatisfaction
2959-EEXWB,Competitor
7524-VRLPL,No Churn
4254-QPEDE,No Churn
7203-OYKCT,Competitor
5275-PMFUT,Competitor
9381-NDKME,No Churn
2360-RDGRO,Competitor
9097-ZUBYC,No Churn
9732-EQMWY,No Churn
8361-LBRDI,Competitor
5414-OFQCB,Competitor
6904-JLBGY,No Churn
9835-ZIITK,No Churn
4701-AHWMW,Competitor
0841-NULXI,No Churn
8626-XHBIE,Competitor
2604-XVDAM,Competitor
5297-MDOIR,No Churn
8808-ELEHO,Competitor
8605-ITULD,No Churn
2639-UGMAZ,No Churn
8695-WDYEA,Competitor
6551-VLJMV,No Churn
1599-EAHXY,Competitor
9167-APMXZ,Competitor
3811-VBYBZ,No Churn
2592-SEIFQ,Competitor
4510-HIMLV,No Churn
3211-ILJTT,Price
4248-QPAVC,No Churn
0742-MOABM,Attitude
2651-ZCBXV,No Churn
0907-HQNTS,No Churn
9465-RWMXL,No Churn
6848-YLDFR,No Churn
5795-KTGUD,Competitor
1552-AAGRX,No Churn
3714-JTVOV,Other
8466-PZBLH,No Churn
9334-GWGOW,No Churn
9412-ARGBX,No Churn
2788-CJQAQ,No Churn
2845-KDHVX,Competitor
3604-WLABM,No Churn
8718-PTMEZ,No Churn
5271-DBYSJ,Competitor
3570-YUEKJ,No Churn
3723-BFBGR,No Churn
3904-UKFRE,No Churn
2137-DQMEV,No Churn
0691-JVSYA,No Churn
4877-TSOFF,Attitude
4716-HHKQH,No Churn
9614-RMGHA,Attitude
7480-QNVZJ,Dissatisfaction
5832-XKAES,No Churn
5176-LMJXE,Attitude
4806-HIPDW,No Churn
4397-FRLTA,Other
5049-GLYVG,No Churn
2384-OVPSA,No Churn
7269-JISCY,Dissatisfaction
2197-OMWGI,No Churn
6616-AALSR,Attitude
6005-OBZPH,No Churn
6614-YOLAC,No Churn
8234-GSZYK,No Churn
2560-QTSBS,No Churn
4948-WBBKL,Attitude
7969-FFOWG,Attitude
9878-TNQGW,No Churn
6199-IWKGC,Attitude
5013-SBUIH,No Churn
6620-HVDUJ,No Churn
0854-UYHZD,No Churn
2720-WGKHP,No Churn
0902-RFHOF,Competitor
1699-HPSBG,Price
4636-TVXVG,Attitude
7495-OOKFY,No Churn
8947-YRTDV,Other
6156-UZDLF,Other
7392-YYPYJ,No Churn
2682-KEVRP,No Churn
4465-VDKIQ,No Churn
8595-SIZNC,Price
3259-FDWOY,No Churn
2690-DVRVK,Competitor
8920-NAVAY,No Churn
4514-GFCFI,No Churn
5356-KZCKT,Dissatisfaction
2202-CUYXZ,No Churn
4829-ZLJTK,Other
8785-CJSHH,No Churn
9093-FPDLG,No Churn
4182-BGSIQ,Competitor
7395-IGJOS,Dissatisfaction
6425-JWTDV,No Churn
1925-GMVBW,No Churn
7632-YUTXB,No Churn
3129-AAQOU,No Churn
4786-UKSNZ,Competitor
3935-TBRZZ,No Churn
2205-LPVGL,No Churn
4999-IEZLT,Attitude
1074-AMIOH,No Churn
2928-HLDBA,No Churn
5949-EBSQK,No Churn
4140-MUHUG,No Churn
5281-BUZGT,Competitor
0268-QKIWO,Price
2585-KTFRE,No Churn
5154-VEKBL,Attitude
6614-FHDBO,No Churn
2947-DOMLJ,No Churn
2599-CIPQE,Other
1335-HQMKX,Competitor
8562-GHPPI,No Churn
3319-DWOEP,No Churn
4342-HENTK,Attitude
5552-ZNFSJ,Dissatisfaction
9209-NWPGU,No Churn
2897-DOVND,No Churn
3307-TLCUD,Attitude
1725-MIMXW,Attitude
5207-PLSTK,No Churn
6461-SZMCV,No Churn
7266-GSSJX,Competitor
7251-LJBQN,No Churn
0731-EBJQB,No Churn
3689-MOZGR,Attitude
0617-AQNWT,No Churn
5129-JLPIS,No Churn
2272-UOINI,No Churn
8779-QRDMV,Attitude
0840-DFEZH,No Churn
5872-OEQNH,Attitude
3258-ZKPAI,Other
9763-GRSKD,No Churn
5924-IFQTT,No Churn
9040-KZVWO,No Churn
0422-UXFAP,Attitude
5397-TUPSH,Dissatisfaction
5555-RNPGT,No Churn
3721-CNZHX,Attitude
0696-UKTOX,No Churn
0311-UNPFF,Competitor
2208-NQBCT,Attitude
4895-TMWIR,No Churn
5593-SUAOO,No Churn
3930-ZGWVE,Competitor
5669-SRAIP,Other
6285-FTQBF,No Churn
4957-TIALW,Dissatisfaction
4993-JCRGJ,Other
8807-OPMBM,Attitude
0562-FGDCR,Competitor
4973-MGTON,No Churn
5143-EGQFK,No Churn
1839-FBNFR,Competitor
5149-TGWDZ,Competitor
8818-XYFCQ,Dissatisfaction
0023-UYUPN,Price
9494-MRNYX,No Churn
4123-FCVCB,No Churn
4566-GOLUK,Competitor
7634-HLQJR,No Churn
8417-GSODA,Other
5193-QLVZB,No Churn
1140-UKVZG,No Churn
5318-YKDPV,Attitude
9052-VKDUW,Attitude
8631-WUXGY,Price
2057-BOYKM,No Churn
6119-SPUDB,Attitude
5624-RYAMH,No Churn
5743-KHMNA,No Churn
5539-HIVAK,Price
3797-FKOGQ,No Churn
3733-LSYCE,No Churn
6166-ILMNY,Price
2472-OVKUP,No Churn
3011-WQKSZ,Other
9507-HSMMZ,No Churn
3393-FMZPV,No Churn
7945-PRBVF,Price
1794-HBQTJ,No Churn
0203-HHYIJ,No Churn
5998-DZLYR,Dissatisfaction
1269-FOYWN,Other
6994-ORCWG,No Churn
6870-ZWMNX,No Churn
9347-AERRL,Attitude
4248-HCETZ,No Churn
0017-IUDMW,No Churn
3282-ZISZV,No Churn
1112-CUNAO,Dissatisfaction
8217-QYOHV,No Churn
2155-AMQRX,No Churn
9633-DENPU,Attitude
5095-ETBRJ,No Churn
3774-VBNXY,No Churn
2712-SYWAY,Attitude
6326-MTTXK,No Churn
0215-BQKGS,Attitude
8623-ULFNQ,No Churn
2282-YGNOR,No Churn
3566-HJGPK,No Churn
9524-EGPJC,No Churn
2418-TPEUN,Other
0330-IVZHA,Price
1794-SWWKL,No Churn
4726-DLWQN,No Churn
4750-ZRXIU,Other
2674-MLXMN,Price
2800-QQUSO,No Churn
3301-VKTGC,No Churn
8457-XIGKN,Price
8780-IHCRN,No Churn
9661-ACXBS,Other
5124-EOGYE,Dissatisfaction
1196-AMORA,No Churn
4671-VJLCL,Dissatisfaction
2189-UXTKY,Dissatisfaction
9489-JMTTN,Dissatisfaction
9885-MFVSU,No Churn
4566-QVRRW,Competitor
1229-RCALF,Dissatisfaction
4530-NDRKU,Other
8313-AFGBW,Attitude
0980-PVMRC,No Churn
9031-ZVQPT,No Churn
1536-HBSWP,No Churn
3230-WYKIR,No Churn
7321-KKSDU,No Churn
9752-ZNQUT,Competitor
2176-LVPNX,No Churn
2123-VSCOT,No Churn
3640-JQGJG,No Churn
5373-SFODM,No Churn
2754-XBHTB,No Churn
5797-APWZC,Dissatisfaction
3565-UNOCC,Dissatisfaction
8203-XJZRC,No Churn
1241-FPMOF,No Churn
9867-XOBQA,Price
2284-VFLKH,Dissatisfaction
0840-DCNZE,Attitude
7639-SUPCW,No Churn
3926-YZVVX,No Churn
1767-CJKBA,No Churn
7274-CGTOD,No Churn
2722-JMONI,No Churn
7634-WSWDB,No Churn
2070-FNEXE,No Churn
7136-IHZJA,No Churn
7100-FQPRV,No Churn
0257-ZESQC,No Churn
7244-QWYHG,No Churn
9050-QLROH,Competitor
3999-QGRJH,No Churn
7318-EIVKO,Competitor
3807-XHCJH,No Churn
7351-MHQVU,Price
0723-FDLAY,Competitor
4464-JCOLN,No Churn
7549-MYGPK,Price
5876-HZVZM,No Churn
3948-XHGNA,No Churn
5160-UXJED,Attitude
3748-FVMZZ,Other
8812-ZRHFP,No Churn
3646-ITDGM,No Churn
2692-AQCPF,Dissatisfaction
5392-AKEMH,No Churn
7644-OMVMY,Dissatisfaction
7590-VHVEG,Dissatisfaction
2263-SFSQZ,No Churn
8910-LEDAG,Attitude
9227-LUNBG,Dissatisfaction
9828-QHFBK,No Churn
7148-XZPHA,No Churn
3540-RZJYU,No Churn
2501-XWWTZ,Attitude
4747-LCAQL,Dissatisfaction
7047-YXDMZ,Price
5644-PDMZC,Attitude
2122-YWVYA,No Churn
3795-GWTRD,No Churn
0428-IKYCP,No Churn
8999-EXMNO,Dissatisfaction
0587-DMGBH,No Churn
8738-JOKAR,No Churn
7881-EVUAD,Other
1506-YJTYT,No Churn
1676-MQAOA,Dissatisfaction
0023-HGHWL,Dissatisfaction
7740-KKCXF,No Churn
8988-ECPJR,No Churn
4146-SVFUD,Attitude
3886-CERTZ,No Churn
9174-IHETN,No Churn
7878-RTCZG,Dissatisfaction
4701-MLJPN,No Churn
2439-QKJUL,Dissatisfaction
1347-KTTTA,No Churn
4291-SHSBH,No Churn
7854-FOKSF,Price
2338-BQEZT,Competitor
3410-MHHUM,No Churn
6599-CEBNN,No Churn
6845-RGTYS,No Churn
9391-TTOYH,No Churn
2273-QCKXA,No Churn
6618-RYATB,No Churn
8434-VGEQQ,No Churn
1641-BYBTK,Attitude
2851-STERV,Competitor
4789-KWMXN,No Churn
8158-WPEZG,No Churn
0531-ZZJWQ,Dissatisfaction
9931-KGHOA,No Churn
6339-RZCBJ,No Churn
5701-ZIKJE,Attitude
2027-OAQQC,No Churn
1724-IQWNM,No Churn
2535-PBCGC,No Churn
0392-BZIUW,No Churn
0621-HJWXJ,No Churn
5183-KLYEM,No Churn
6766-HFKLA,No Churn
1816-FLZDK,No Churn
0871-OPBXW,Competitor
1453-RZFON,No Churn
5306-BVTKJ,No Churn
6507-ZJSUR,No Churn
9405-GPBBG,No Churn
0426-TIRNE,Competitor
8242-JSVBO,No Churn
1468-DEFNC,No Churn
4994-OBRSZ,No Churn
3199-NPKCN,No Churn
2330-PQGDQ,Price
7534-BFESC,No Churn
2737-WFVYW,No Churn
2194-IIQOF,Other
9821-BESNZ,No Churn
2267-WTPYD,No Churn
